FREQ;Frequency;TENOR;Tenor;DECIMALS;TIME_PERIOD;OBS_VALUE
B;Business;12M;12 months;3;2021-02-10;0.19
B;Business;12M;12 months;3;2021-02-11;0.192
B;Business;12M;12 months;3;2021-02-12;0.19
B;Business;12M;12 months;3;2021-02-15;0.2
B;Business;12M;12 months;3;2021-02-16;0.21
B;Business;12M;12 months;3;2021-02-17;0.227
B;Business;12M;12 months;3;2021-02-18;0.234
B;Business;12M;12 months;3;2021-02-19;0.236
B;Business;12M;12 months;3;2021-02-22;0.24
B;Business;12M;12 months;3;2021-02-23;0.243
B;Business;12M;12 months;3;2021-02-24;0.243
B;Business;12M;12 months;3;2021-02-25;0.251
B;Business;12M;12 months;3;2021-02-26;0.251
B;Business;12M;12 months;3;2021-03-01;0.261
B;Business;12M;12 months;3;2021-03-02;0.262
B;Business;12M;12 months;3;2021-03-03;0.267
B;Business;12M;12 months;3;2021-03-04;0.28
B;Business;12M;12 months;3;2021-03-05;0.292
B;Business;12M;12 months;3;2021-03-08;0.3
B;Business;12M;12 months;3;2021-03-09;0.294
B;Business;12M;12 months;3;2021-03-10;0.299
B;Business;12M;12 months;3;2021-03-11;0.299
B;Business;12M;12 months;3;2021-03-12;0.3
B;Business;12M;12 months;3;2021-03-15;0.297
B;Business;12M;12 months;3;2021-03-16;0.277
B;Business;12M;12 months;3;2021-03-17;0.275
B;Business;12M;12 months;3;2021-03-18;0.282
B;Business;12M;12 months;3;2021-03-19;0.276
B;Business;12M;12 months;3;2021-03-22;0.276
B;Business;12M;12 months;3;2021-03-23;0.269
B;Business;12M;12 months;3;2021-03-24;0.262
B;Business;12M;12 months;3;2021-03-25;0.257
B;Business;12M;12 months;3;2021-03-26;0.28
B;Business;12M;12 months;3;2021-03-29;0.282
B;Business;12M;12 months;3;2021-03-30;0.286
B;Business;12M;12 months;3;2021-03-31;0.288
B;Business;12M;12 months;3;2021-04-06;0.276
B;Business;12M;12 months;3;2021-04-07;0.279
B;Business;12M;12 months;3;2021-04-08;0.279
B;Business;12M;12 months;3;2021-04-09;0.286
B;Business;12M;12 months;3;2021-04-12;0.284
B;Business;12M;12 months;3;2021-04-13;0.286
B;Business;12M;12 months;3;2021-04-14;0.283
B;Business;12M;12 months;3;2021-04-15;0.281
B;Business;12M;12 months;3;2021-04-16;0.282
B;Business;12M;12 months;3;2021-04-19;0.288
B;Business;12M;12 months;3;2021-04-20;0.289
B;Business;12M;12 months;3;2021-04-21;0.288
B;Business;12M;12 months;3;2021-04-22;0.283
B;Business;12M;12 months;3;2021-04-23;0.282
B;Business;12M;12 months;3;2021-04-26;0.293
B;Business;12M;12 months;3;2021-04-27;0.296
B;Business;12M;12 months;3;2021-04-28;0.297
B;Business;12M;12 months;3;2021-04-29;0.298
B;Business;12M;12 months;3;2021-04-30;0.299
B;Business;12M;12 months;3;2021-05-03;0.299
B;Business;12M;12 months;3;2021-05-04;0.298
B;Business;12M;12 months;3;2021-05-05;0.299
B;Business;12M;12 months;3;2021-05-06;0.295
B;Business;12M;12 months;3;2021-05-07;0.292
B;Business;12M;12 months;3;2021-05-10;0.286
B;Business;12M;12 months;3;2021-05-11;0.283
B;Business;12M;12 months;3;2021-05-12;0.295
B;Business;12M;12 months;3;2021-05-14;0.295
B;Business;12M;12 months;3;2021-05-18;0.292
B;Business;12M;12 months;3;2021-05-19;0.286
B;Business;12M;12 months;3;2021-05-20;0.275
B;Business;12M;12 months;3;2021-05-21;0.246
B;Business;12M;12 months;3;2021-05-25;0.242
B;Business;12M;12 months;3;2021-05-26;0.234
B;Business;12M;12 months;3;2021-05-27;0.235
B;Business;12M;12 months;3;2021-05-28;0.233
B;Business;12M;12 months;3;2021-05-31;0.233
B;Business;12M;12 months;3;2021-06-01;0.232
B;Business;12M;12 months;3;2021-06-02;0.239
B;Business;12M;12 months;3;2021-06-03;0.239
B;Business;12M;12 months;3;2021-06-04;0.238
B;Business;12M;12 months;3;2021-06-07;0.241
B;Business;12M;12 months;3;2021-06-08;0.247
B;Business;12M;12 months;3;2021-06-09;0.249
B;Business;12M;12 months;3;2021-06-10;0.25
B;Business;12M;12 months;3;2021-06-11;0.248
B;Business;12M;12 months;3;2021-06-14;0.248
B;Business;12M;12 months;3;2021-06-15;0.249
B;Business;12M;12 months;3;2021-06-16;0.282
B;Business;12M;12 months;3;2021-06-17;0.349
B;Business;12M;12 months;3;2021-06-18;0.35
B;Business;12M;12 months;3;2021-06-21;0.357
B;Business;12M;12 months;3;2021-06-22;0.373
B;Business;12M;12 months;3;2021-06-23;0.378
B;Business;12M;12 months;3;2021-06-24;0.377
B;Business;12M;12 months;3;2021-06-25;0.379
B;Business;12M;12 months;3;2021-06-28;0.377
B;Business;12M;12 months;3;2021-06-29;0.385
B;Business;12M;12 months;3;2021-06-30;0.401
B;Business;12M;12 months;3;2021-07-01;0.396
B;Business;12M;12 months;3;2021-07-02;0.393
B;Business;12M;12 months;3;2021-07-05;0.399
B;Business;12M;12 months;3;2021-07-06;0.404
B;Business;12M;12 months;3;2021-07-07;0.412
B;Business;12M;12 months;3;2021-07-08;0.402
B;Business;12M;12 months;3;2021-07-09;0.412
B;Business;12M;12 months;3;2021-07-12;0.414
B;Business;12M;12 months;3;2021-07-13;0.415
B;Business;12M;12 months;3;2021-07-14;0.416
B;Business;12M;12 months;3;2021-07-15;0.419
B;Business;12M;12 months;3;2021-07-16;0.417
B;Business;12M;12 months;3;2021-07-19;0.401
B;Business;12M;12 months;3;2021-07-20;0.368
B;Business;12M;12 months;3;2021-07-21;0.378
B;Business;12M;12 months;3;2021-07-22;0.376
B;Business;12M;12 months;3;2021-07-23;0.377
B;Business;12M;12 months;3;2021-07-26;0.376
B;Business;12M;12 months;3;2021-07-27;0.376
B;Business;12M;12 months;3;2021-07-28;0.376
B;Business;12M;12 months;3;2021-07-29;0.369
B;Business;12M;12 months;3;2021-07-30;0.371
B;Business;12M;12 months;3;2021-08-02;0.371
B;Business;12M;12 months;3;2021-08-03;0.373
B;Business;12M;12 months;3;2021-08-04;0.372
B;Business;12M;12 months;3;2021-08-05;0.373
B;Business;12M;12 months;3;2021-08-06;0.384
B;Business;12M;12 months;3;2021-08-09;0.387
B;Business;12M;12 months;3;2021-08-10;0.388
B;Business;12M;12 months;3;2021-08-11;0.4
B;Business;12M;12 months;3;2021-08-12;0.418
B;Business;12M;12 months;3;2021-08-13;0.432
B;Business;12M;12 months;3;2021-08-16;0.434
B;Business;12M;12 months;3;2021-08-17;0.427
B;Business;12M;12 months;3;2021-08-18;0.421
B;Business;12M;12 months;3;2021-08-19;0.409
B;Business;12M;12 months;3;2021-08-20;0.407
B;Business;12M;12 months;3;2021-08-23;0.41
B;Business;12M;12 months;3;2021-08-24;0.423
B;Business;12M;12 months;3;2021-08-25;0.431
B;Business;12M;12 months;3;2021-08-26;0.441
B;Business;12M;12 months;3;2021-08-27;0.439
B;Business;12M;12 months;3;2021-08-30;0.44
B;Business;12M;12 months;3;2021-08-31;0.443
B;Business;12M;12 months;3;2021-09-01;0.443
B;Business;12M;12 months;3;2021-09-02;0.44
B;Business;12M;12 months;3;2021-09-03;0.439
B;Business;12M;12 months;3;2021-09-06;0.444
B;Business;12M;12 months;3;2021-09-07;0.452
B;Business;12M;12 months;3;2021-09-08;0.445
B;Business;12M;12 months;3;2021-09-09;0.451
B;Business;12M;12 months;3;2021-09-10;0.456
B;Business;12M;12 months;3;2021-09-13;0.456
B;Business;12M;12 months;3;2021-09-14;0.457
B;Business;12M;12 months;3;2021-09-15;0.473
B;Business;12M;12 months;3;2021-09-16;0.481
B;Business;12M;12 months;3;2021-09-17;0.499
B;Business;12M;12 months;3;2021-09-20;0.5
B;Business;12M;12 months;3;2021-09-21;0.503
B;Business;12M;12 months;3;2021-09-22;0.516
B;Business;12M;12 months;3;2021-09-23;0.53
B;Business;12M;12 months;3;2021-09-24;0.543
B;Business;12M;12 months;3;2021-09-27;0.564
B;Business;12M;12 months;3;2021-09-28;0.572
B;Business;12M;12 months;3;2021-09-29;0.57
B;Business;12M;12 months;3;2021-09-30;0.577
B;Business;12M;12 months;3;2021-10-01;0.582
B;Business;12M;12 months;3;2021-10-04;0.604
B;Business;12M;12 months;3;2021-10-06;0.62
B;Business;12M;12 months;3;2021-10-07;0.625
B;Business;12M;12 months;3;2021-10-08;0.621
B;Business;12M;12 months;3;2021-10-11;0.634
B;Business;12M;12 months;3;2021-10-12;0.64
B;Business;12M;12 months;3;2021-10-13;0.649
B;Business;12M;12 months;3;2021-10-14;0.663
B;Business;12M;12 months;3;2021-10-15;0.676
B;Business;12M;12 months;3;2021-10-18;0.742
B;Business;12M;12 months;3;2021-10-19;0.751
B;Business;12M;12 months;3;2021-10-20;0.755
B;Business;12M;12 months;3;2021-10-21;0.766
B;Business;12M;12 months;3;2021-10-22;0.771
B;Business;12M;12 months;3;2021-10-25;0.773
B;Business;12M;12 months;3;2021-10-26;0.774
B;Business;12M;12 months;3;2021-10-27;0.773
B;Business;12M;12 months;3;2021-10-28;0.799
B;Business;12M;12 months;3;2021-10-29;0.834
B;Business;12M;12 months;3;2021-11-01;0.852
B;Business;12M;12 months;3;2021-11-02;0.865
B;Business;12M;12 months;3;2021-11-03;0.874
B;Business;12M;12 months;3;2021-11-04;0.864
B;Business;12M;12 months;3;2021-11-05;0.868
B;Business;12M;12 months;3;2021-11-08;0.876
B;Business;12M;12 months;3;2021-11-09;0.883
B;Business;12M;12 months;3;2021-11-10;0.897
B;Business;12M;12 months;3;2021-11-11;0.921
B;Business;12M;12 months;3;2021-11-12;0.926
B;Business;12M;12 months;3;2021-11-15;0.944
B;Business;12M;12 months;3;2021-11-16;0.936
B;Business;12M;12 months;3;2021-11-17;0.934
B;Business;12M;12 months;3;2021-11-18;0.934
B;Business;12M;12 months;3;2021-11-19;0.906
B;Business;12M;12 months;3;2021-11-22;0.906
B;Business;12M;12 months;3;2021-11-23;0.917
B;Business;12M;12 months;3;2021-11-24;0.919
B;Business;12M;12 months;3;2021-11-25;0.901
B;Business;12M;12 months;3;2021-11-26;0.857
B;Business;12M;12 months;3;2021-11-29;0.856
B;Business;12M;12 months;3;2021-11-30;0.781
B;Business;12M;12 months;3;2021-12-01;0.826
B;Business;12M;12 months;3;2021-12-02;0.812
B;Business;12M;12 months;3;2021-12-03;0.831
B;Business;12M;12 months;3;2021-12-06;0.794
B;Business;12M;12 months;3;2021-12-07;0.797
B;Business;12M;12 months;3;2021-12-08;0.823
B;Business;12M;12 months;3;2021-12-09;0.858
B;Business;12M;12 months;3;2021-12-10;0.866
B;Business;12M;12 months;3;2021-12-13;0.809
B;Business;12M;12 months;3;2021-12-14;0.809
B;Business;12M;12 months;3;2021-12-15;0.816
B;Business;12M;12 months;3;2021-12-16;0.893
B;Business;12M;12 months;3;2021-12-17;0.876
B;Business;12M;12 months;3;2021-12-20;0.863
B;Business;12M;12 months;3;2021-12-21;0.882
B;Business;12M;12 months;3;2021-12-22;0.918
B;Business;12M;12 months;3;2021-12-23;0.946
B;Business;12M;12 months;3;2021-12-27;0.956
B;Business;12M;12 months;3;2021-12-28;0.965
B;Business;12M;12 months;3;2021-12-29;0.981
B;Business;12M;12 months;3;2021-12-30;1.01
B;Business;12M;12 months;3;2022-01-03;1.018
B;Business;12M;12 months;3;2022-01-04;1.017
B;Business;12M;12 months;3;2022-01-05;1.016
B;Business;12M;12 months;3;2022-01-06;1.037
B;Business;12M;12 months;3;2022-01-07;1.042
B;Business;12M;12 months;3;2022-01-10;1.059
B;Business;12M;12 months;3;2022-01-11;1.065
B;Business;12M;12 months;3;2022-01-12;1.065
B;Business;12M;12 months;3;2022-01-13;1.085
B;Business;12M;12 months;3;2022-01-14;1.093
B;Business;12M;12 months;3;2022-01-17;1.107
B;Business;12M;12 months;3;2022-01-18;1.108
B;Business;12M;12 months;3;2022-01-19;1.111
B;Business;12M;12 months;3;2022-01-20;1.113
B;Business;12M;12 months;3;2022-01-21;1.112
B;Business;12M;12 months;3;2022-01-24;1.118
B;Business;12M;12 months;3;2022-01-25;1.123
B;Business;12M;12 months;3;2022-01-26;1.131
B;Business;12M;12 months;3;2022-01-27;1.149
B;Business;12M;12 months;3;2022-01-28;1.16
B;Business;12M;12 months;3;2022-01-31;1.177
B;Business;12M;12 months;3;2022-02-01;1.18
B;Business;12M;12 months;3;2022-02-02;1.186
B;Business;12M;12 months;3;2022-02-03;1.231
B;Business;12M;12 months;3;2022-02-04;1.259
B;Business;12M;12 months;3;2022-02-07;1.256
B;Business;12M;12 months;3;2022-02-08;1.255
B;Business;12M;12 months;3;2022-02-09;1.254
B;Business;12M;12 months;3;2022-02-10;1.263
B;Business;12M;12 months;3;2022-02-11;1.286
B;Business;12M;12 months;3;2022-02-14;1.275
B;Business;12M;12 months;3;2022-02-15;1.279
B;Business;12M;12 months;3;2022-02-16;1.266
B;Business;12M;12 months;3;2022-02-17;1.267
B;Business;12M;12 months;3;2022-02-18;1.267
B;Business;12M;12 months;3;2022-02-21;1.271
B;Business;12M;12 months;3;2022-02-22;1.281
B;Business;12M;12 months;3;2022-02-23;1.29
B;Business;12M;12 months;3;2022-02-24;1.282
B;Business;12M;12 months;3;2022-02-25;1.292
B;Business;12M;12 months;3;2022-02-28;1.264
B;Business;12M;12 months;3;2022-03-01;1.225
B;Business;12M;12 months;3;2022-03-02;1.234
B;Business;12M;12 months;3;2022-03-03;1.265
B;Business;12M;12 months;3;2022-03-04;1.241
B;Business;12M;12 months;3;2022-03-07;1.266
B;Business;12M;12 months;3;2022-03-08;1.293
B;Business;12M;12 months;3;2022-03-09;1.318
B;Business;12M;12 months;3;2022-03-10;1.356
B;Business;12M;12 months;3;2022-03-11;1.355
B;Business;12M;12 months;3;2022-03-14;1.346
B;Business;12M;12 months;3;2022-03-15;1.35
B;Business;12M;12 months;3;2022-03-16;1.378
B;Business;12M;12 months;3;2022-03-17;1.38
B;Business;12M;12 months;3;2022-03-18;1.36
B;Business;12M;12 months;3;2022-03-21;1.371
B;Business;12M;12 months;3;2022-03-22;1.397
B;Business;12M;12 months;3;2022-03-23;1.411
B;Business;12M;12 months;3;2022-03-24;1.445
B;Business;12M;12 months;3;2022-03-25;1.494
B;Business;12M;12 months;3;2022-03-28;1.538
B;Business;12M;12 months;3;2022-03-29;1.556
B;Business;12M;12 months;3;2022-03-30;1.553
B;Business;12M;12 months;3;2022-03-31;1.517
B;Business;12M;12 months;3;2022-04-01;1.529
B;Business;12M;12 months;3;2022-04-05;1.545
B;Business;12M;12 months;3;2022-04-06;1.581
B;Business;12M;12 months;3;2022-04-07;1.587
B;Business;12M;12 months;3;2022-04-08;1.594
B;Business;12M;12 months;3;2022-04-11;1.592
B;Business;12M;12 months;3;2022-04-12;1.58
B;Business;12M;12 months;3;2022-04-13;1.576
B;Business;12M;12 months;3;2022-04-19;1.574
B;Business;12M;12 months;3;2022-04-20;1.555
B;Business;12M;12 months;3;2022-04-21;1.558
B;Business;12M;12 months;3;2022-04-22;1.582
B;Business;12M;12 months;3;2022-04-25;1.574
B;Business;12M;12 months;3;2022-04-26;1.563
B;Business;12M;12 months;3;2022-04-27;1.568
B;Business;12M;12 months;3;2022-04-28;1.602
B;Business;12M;12 months;3;2022-04-29;1.628
B;Business;12M;12 months;3;2022-05-02;1.646
B;Business;12M;12 months;3;2022-05-03;1.663
B;Business;12M;12 months;3;2022-05-04;1.702
B;Business;12M;12 months;3;2022-05-05;1.701
B;Business;12M;12 months;3;2022-05-06;1.738
B;Business;12M;12 months;3;2022-05-09;1.717
B;Business;12M;12 months;3;2022-05-10;1.72
B;Business;12M;12 months;3;2022-05-11;1.714
B;Business;12M;12 months;3;2022-05-12;1.692
B;Business;12M;12 months;3;2022-05-13;1.713
B;Business;12M;12 months;3;2022-05-16;1.717
B;Business;12M;12 months;3;2022-05-18;1.746
B;Business;12M;12 months;3;2022-05-19;1.729
B;Business;12M;12 months;3;2022-05-20;1.729
B;Business;12M;12 months;3;2022-05-23;1.732
B;Business;12M;12 months;3;2022-05-24;1.698
B;Business;12M;12 months;3;2022-05-25;1.677
B;Business;12M;12 months;3;2022-05-27;1.675
B;Business;12M;12 months;3;2022-05-30;1.712
B;Business;12M;12 months;3;2022-05-31;1.723
B;Business;12M;12 months;3;2022-06-01;1.731
B;Business;12M;12 months;3;2022-06-02;1.757
B;Business;12M;12 months;3;2022-06-03;1.792
B;Business;12M;12 months;3;2022-06-07;1.828
B;Business;12M;12 months;3;2022-06-08;1.855
B;Business;12M;12 months;3;2022-06-09;1.949
B;Business;12M;12 months;3;2022-06-10;2.042
B;Business;12M;12 months;3;2022-06-13;2.115
B;Business;12M;12 months;3;2022-06-14;2.102
B;Business;12M;12 months;3;2022-06-15;2.067
B;Business;12M;12 months;3;2022-06-16;2.145
B;Business;12M;12 months;3;2022-06-17;2.149
B;Business;12M;12 months;3;2022-06-20;2.193
B;Business;12M;12 months;3;2022-06-21;2.259
B;Business;12M;12 months;3;2022-06-22;2.22
B;Business;12M;12 months;3;2022-06-23;2.397
B;Business;12M;12 months;3;2022-06-24;2.404
B;Business;12M;12 months;3;2022-06-27;2.399
B;Business;12M;12 months;3;2022-06-28;2.417
B;Business;12M;12 months;3;2022-06-29;2.443
B;Business;12M;12 months;3;2022-06-30;2.409
B;Business;12M;12 months;3;2022-07-01;2.33
B;Business;12M;12 months;3;2022-07-04;2.342
B;Business;12M;12 months;3;2022-07-05;2.295
B;Business;12M;12 months;3;2022-07-06;2.219
B;Business;12M;12 months;3;2022-07-07;2.262
B;Business;12M;12 months;3;2022-07-08;2.308
B;Business;12M;12 months;3;2022-07-11;2.294
B;Business;12M;12 months;3;2022-07-12;2.269
B;Business;12M;12 months;3;2022-07-13;2.339
B;Business;12M;12 months;3;2022-07-14;2.436
B;Business;12M;12 months;3;2022-07-15;2.499
B;Business;12M;12 months;3;2022-07-18;2.576
B;Business;12M;12 months;3;2022-07-19;2.586
B;Business;12M;12 months;3;2022-07-20;2.575
B;Business;12M;12 months;3;2022-07-21;2.626
B;Business;12M;12 months;3;2022-07-22;2.542
B;Business;12M;12 months;3;2022-07-25;2.574
B;Business;12M;12 months;3;2022-07-26;2.539
B;Business;12M;12 months;3;2022-07-27;2.573
B;Business;12M;12 months;3;2022-07-28;2.533
B;Business;12M;12 months;3;2022-07-29;2.54
B;Business;12M;12 months;3;2022-08-01;2.509
B;Business;12M;12 months;3;2022-08-02;2.506
B;Business;12M;12 months;3;2022-08-03;2.592
B;Business;12M;12 months;3;2022-08-04;2.595
B;Business;12M;12 months;3;2022-08-05;2.679
B;Business;12M;12 months;3;2022-08-08;2.692
B;Business;12M;12 months;3;2022-08-09;2.711
B;Business;12M;12 months;3;2022-08-10;2.757
B;Business;12M;12 months;3;2022-08-11;2.775
B;Business;12M;12 months;3;2022-08-12;2.806
B;Business;12M;12 months;3;2022-08-15;2.835
B;Business;12M;12 months;3;2022-08-16;2.888
B;Business;12M;12 months;3;2022-08-17;2.934
B;Business;12M;12 months;3;2022-08-18;2.985
B;Business;12M;12 months;3;2022-08-19;3.068
B;Business;12M;12 months;3;2022-08-22;3.108
B;Business;12M;12 months;3;2022-08-23;3.128
B;Business;12M;12 months;3;2022-08-24;3.171
B;Business;12M;12 months;3;2022-08-25;3.126
B;Business;12M;12 months;3;2022-08-26;3.127
B;Business;12M;12 months;3;2022-08-29;3.233
B;Business;12M;12 months;3;2022-08-30;3.208
B;Business;12M;12 months;3;2022-08-31;3.168
B;Business;12M;12 months;3;2022-09-01;3.154
B;Business;12M;12 months;3;2022-09-02;3.123
B;Business;12M;12 months;3;2022-09-05;3.178
B;Business;12M;12 months;3;2022-09-06;3.185
B;Business;12M;12 months;3;2022-09-07;3.196
B;Business;12M;12 months;3;2022-09-08;3.199
B;Business;12M;12 months;3;2022-09-09;3.167
B;Business;12M;12 months;3;2022-09-12;3.06
B;Business;12M;12 months;3;2022-09-13;3.068
B;Business;12M;12 months;3;2022-09-15;3.228
B;Business;12M;12 months;3;2022-09-16;3.261
B;Business;12M;12 months;3;2022-09-19;3.321
B;Business;12M;12 months;3;2022-09-20;3.357
B;Business;12M;12 months;3;2022-09-21;3.315
B;Business;12M;12 months;3;2022-09-22;3.192
B;Business;12M;12 months;3;2022-09-23;3.163
B;Business;12M;12 months;3;2022-09-26;3.222
B;Business;12M;12 months;3;2022-09-27;3.192
B;Business;12M;12 months;3;2022-09-28;3.054
B;Business;12M;12 months;3;2022-09-29;3.042
B;Business;12M;12 months;3;2022-09-30;2.963
B;Business;12M;12 months;3;2022-10-03;2.954
B;Business;12M;12 months;3;2022-10-04;2.933
B;Business;12M;12 months;3;2022-10-05;2.971
B;Business;12M;12 months;3;2022-10-06;3.032
B;Business;12M;12 months;3;2022-10-07;3.028
B;Business;12M;12 months;3;2022-10-10;3.144
B;Business;12M;12 months;3;2022-10-11;3.237
B;Business;12M;12 months;3;2022-10-12;3.302
B;Business;12M;12 months;3;2022-10-13;3.305
B;Business;12M;12 months;3;2022-10-14;3.265
B;Business;12M;12 months;3;2022-10-17;3.258
B;Business;12M;12 months;3;2022-10-18;3.258
B;Business;12M;12 months;3;2022-10-19;3.303
B;Business;12M;12 months;3;2022-10-20;3.339
B;Business;12M;12 months;3;2022-10-21;3.342
B;Business;12M;12 months;3;2022-10-24;3.308
B;Business;12M;12 months;3;2022-10-25;3.274
B;Business;12M;12 months;3;2022-10-26;3.299
B;Business;12M;12 months;3;2022-10-27;3.271
B;Business;12M;12 months;3;2022-10-28;3.308
B;Business;12M;12 months;3;2022-10-31;3.279
B;Business;12M;12 months;3;2022-11-01;3.213
B;Business;12M;12 months;3;2022-11-02;3.191
B;Business;12M;12 months;3;2022-11-03;3.154
B;Business;12M;12 months;3;2022-11-04;3.16
B;Business;12M;12 months;3;2022-11-07;3.238
B;Business;12M;12 months;3;2022-11-08;3.25
B;Business;12M;12 months;3;2022-11-09;3.255
B;Business;12M;12 months;3;2022-11-10;3.257
B;Business;12M;12 months;3;2022-11-11;3.285
B;Business;12M;12 months;3;2022-11-14;3.272
B;Business;12M;12 months;3;2022-11-15;3.243
B;Business;12M;12 months;3;2022-11-16;3.169
B;Business;12M;12 months;3;2022-11-17;3.22
B;Business;12M;12 months;3;2022-11-18;3.254
B;Business;12M;12 months;3;2022-11-21;3.281
B;Business;12M;12 months;3;2022-11-22;3.284
B;Business;12M;12 months;3;2022-11-23;3.33
B;Business;12M;12 months;3;2022-11-24;3.318
B;Business;12M;12 months;3;2022-11-25;3.336
B;Business;12M;12 months;3;2022-11-28;3.366
B;Business;12M;12 months;3;2022-11-29;3.33
B;Business;12M;12 months;3;2022-11-30;3.327
B;Business;12M;12 months;3;2022-12-01;3.305
B;Business;12M;12 months;3;2022-12-02;3.272
B;Business;12M;12 months;3;2022-12-05;3.261
B;Business;12M;12 months;3;2022-12-06;3.173
B;Business;12M;12 months;3;2022-12-07;3.134
B;Business;12M;12 months;3;2022-12-08;3.126
B;Business;12M;12 months;3;2022-12-09;2.985
B;Business;12M;12 months;3;2022-12-12;2.982
B;Business;12M;12 months;3;2022-12-13;2.978
B;Business;12M;12 months;3;2022-12-14;2.978
B;Business;12M;12 months;3;2022-12-15;3.061
B;Business;12M;12 months;3;2022-12-16;3.132
B;Business;12M;12 months;3;2022-12-19;3.081
B;Business;12M;12 months;3;2022-12-20;3.142
B;Business;12M;12 months;3;2022-12-21;3.144
